,Announced,Financial Year,Subject,EX Date,Payment Date,Amount,Indicator,Unnamed: 7,Stock Code,Year,Status
608,08 Apr 2021,2020-12-31,Second Interim Dividend,22 Apr 2021,10 May 2021,0.02,Currency,View,7076,2020,Y
609,30 Sep 2020,2020-12-31,First Interim Dividend,14 Oct 2020,28 Oct 2020,0.02,Currency,View,7076,2020,Y
610,06 Dec 2019,2019-12-31,First Interim Dividend,23 Dec 2019,08 Jan 2020,0.02,Currency,View,7076,2019,Y
611,14 Mar 2019,2018-12-31,Second interim dividend,27 Mar 2019,18 Apr 2019,0.02,Currency,View,7076,2018,Y
612,27 Jun 2018,2018-12-31,First Interim Dividend,12 Jul 2018,31 Jul 2018,0.02,Currency,View,7076,2018,Y
613,06 Apr 2022,2021-12-31,First and Final Dividend,01 Jun 2022,20 Jun 2022,0.0125,Currency,View,7035,2021,Y
614,13 Apr 2021,2020-12-31,First and Final Dividend,02 Jun 2021,18 Jun 2021,0.02,Currency,View,7035,2020,Y
615,13 Jul 2020,2019-12-31,Final Dividend,26 Aug 2020,22 Sep 2020,0.005,Currency,View,7035,2019,Y
616,27 May 2020,2019-12-31,Interim Dividend,11 Jun 2020,30 Jun 2020,0.0125,Currency,View,7035,2019,Y
617,29 Apr 2019,2018-12-31,First and Final Dividend,30 May 2019,28 Jun 2019,0.0125,Currency,View,7035,2018,Y
618,25 Nov 2022,2022-07-31,Final Dividend,27 Dec 2022,16 Jan 2023,0.0007,Currency,View,03024,2022,Y
619,21 Jun 2022,2022-07-31,Second Interim Dividend,04 Jul 2022,20 Jul 2022,0.001,Currency,View,03024,2022,Y
620,28 Mar 2022,2022-07-31,First Interim Dividend,11 Apr 2022,26 Apr 2022,0.001,Currency,View,03024,2022,Y
621,24 Nov 2021,2021-07-31,Final Dividend,21 Dec 2021,10 Jan 2022,0.0015,Currency,View,03024,2021,Y
622,24 Sep 2021,2021-07-31,Second Interim Dividend,30 Sep 2021,18 Oct 2021,0.0015,Currency,View,03024,2021,Y
623,01 Mar 2021,2021-07-31,First Interim Dividend,08 Mar 2021,23 Mar 2021,0.001,Currency,View,03024,2021,Y
624,25 Nov 2020,2020-07-31,Final Dividend,22 Dec 2020,11 Jan 2021,0.0005,Currency,View,03024,2020,Y
625,24 Jul 2020,2020-07-31,First Interim Dividend,07 Aug 2020,27 Aug 2020,0.0005,Currency,View,03024,2020,Y
626,25 Nov 2019,2019-07-31,Final Dividend,20 Dec 2019,09 Jan 2020,0.001,Currency,View,03024,2019,Y
627,06 Aug 2019,2019-07-31,First Interim Dividend,14 Aug 2019,30 Aug 2019,0.001,Currency,View,03024,2019,Y
628,09 Aug 2022,2022-08-31,Second Interim Dividend,24 Aug 2022,22 Sep 2022,0.01,Currency,View,0238,2022,Y
629,11 Mar 2022,2022-08-31,Interim Dividend,25 Mar 2022,15 Apr 2022,0.01,Currency,View,0238,2022,Y
630,25 Aug 2022,2022-06-30,Interim Dividend,09 Sep 2022,27 Sep 2022,0.0037,Currency,View,0243,2022,Y
631,30 May 2022,2022-03-31,Interim Dividend,16 Jun 2022,08 Jul 2022,0.0075,Currency,View,5195,2022,Y
632,18 May 2021,2021-03-31,Interim Dividend,03 Jun 2021,25 Jun 2021,0.0075,Currency,View,5195,2021,Y
633,28 Mar 2022,2022-12-31,Special Dividend,13 Apr 2022,29 Apr 2022,0.02,Currency,View,8982,2022,Y
634,28 Mar 2022,2021-12-31,Special Dividend,13 Apr 2022,29 Apr 2022,0.01,Currency,View,8982,2021,Y
635,28 Mar 2022,2021-12-31,Others,13 Apr 2022,29 Apr 2022,0.01,Currency,View,8982,2021,Y
636,06 Apr 2021,2021-12-31,Special Dividend,30 Apr 2021,12 May 2021,0.01,Currency,View,8982,2021,Y
637,06 Apr 2021,2020-12-31,Others,30 Apr 2021,12 May 2021,0.015,Currency,View,8982,2020,Y
638,26 Feb 2020,2019-12-31,Others,14 May 2020,28 May 2020,0.015,Currency,View,8982,2019,Y
639,03 May 2019,2018-12-31,Ordinary Dividend,07 May 2019,23 May 2019,0.015,Currency,View,8982,2018,Y
640,24 Oct 2019,2019-06-30,Final Dividend,12 Dec 2019,24 Dec 2019,0.004,Currency,View,7209,2019,Y
641,17 Oct 2018,2018-06-30,First and Final Dividend,05 Dec 2018,12 Dec 2018,0.004,Currency,View,7209,2018,Y
642,25 May 2022,2022-12-31,First Interim Dividend,15 Jun 2022,05 Jul 2022,0.01,Currency,View,5273,2022,Y
643,26 Nov 2021,2021-12-31,First Interim Dividend,23 Dec 2021,06 Jan 2022,0.01,Currency,View,5273,2021,Y
644,26 Feb 2021,2020-12-31,Second Interim Dividend,23 Mar 2021,05 Apr 2021,0.01,Currency,View,5273,2020,Y
645,25 Aug 2020,2020-12-31,First Interim Dividend,01 Oct 2020,14 Oct 2020,0.01,Currency,View,5273,2020,Y
646,28 Feb 2020,2019-12-31,Second Interim Dividend,25 Mar 2020,15 Apr 2020,0.01,Currency,View,5273,2019,Y
647,23 Aug 2019,2019-12-31,First Interim Dividend,30 Sep 2019,14 Oct 2019,0.01,Currency,View,5273,2019,Y
648,21 Feb 2019,2018-12-31,First Interim Dividend,01 Apr 2019,15 Apr 2019,0.015,Currency,View,5273,2018,Y
649,28 Jul 2022,2022-08-31,Second Interim Dividend,12 Aug 2022,30 Aug 2022,0.08,Currency,View,1929,2022,Y
650,28 Jul 2022,2022-08-31,Special Dividend,12 Aug 2022,30 Aug 2022,0.21,Currency,View,1929,2022,Y
651,27 Dec 2021,2022-08-31,Special Dividend,11 Jan 2022,28 Jan 2022,0.05,Currency,View,1929,2022,Y
652,27 Dec 2021,2022-08-31,First Interim Dividend,11 Jan 2022,28 Jan 2022,0.08,Currency,View,1929,2022,Y
653,30 Jul 2021,2021-08-31,Special Dividend,17 Aug 2021,30 Aug 2021,0.11,Currency,View,1929,2021,Y
654,30 Jul 2021,2021-08-31,Second Interim Dividend,17 Aug 2021,30 Aug 2021,0.08,Currency,View,1929,2021,Y
655,06 Jan 2021,2021-08-31,Special Dividend,21 Jan 2021,05 Feb 2021,0.03,Currency,View,1929,2021,Y
656,06 Jan 2021,2021-08-31,First Interim Dividend,21 Jan 2021,05 Feb 2021,0.08,Currency,View,1929,2021,Y
657,28 Jul 2020,2020-08-31,Second Interim Dividend,13 Aug 2020,28 Aug 2020,0.08,Currency,View,1929,2020,Y
658,30 Dec 2019,2020-08-31,First Interim Dividend,15 Jan 2020,23 Jan 2020,0.08,Currency,View,1929,2020,Y
659,31 Jul 2019,2019-08-31,Second interim dividend,16 Aug 2019,30 Aug 2019,0.08,Currency,View,1929,2019,Y
660,31 Jul 2019,2019-08-31,Special Dividend,16 Aug 2019,30 Aug 2019,0.02,Currency,View,1929,2019,Y
661,04 Jan 2019,2019-08-31,Special Dividend,18 Jan 2019,31 Jan 2019,0.02,Currency,View,1929,2019,Y
662,04 Jan 2019,2019-08-31,First Interim Dividend,18 Jan 2019,31 Jan 2019,0.08,Currency,View,1929,2019,Y
663,30 Jul 2018,2018-08-31,Second interim dividend,13 Aug 2018,30 Aug 2018,0.1,Currency,View,1929,2018,Y
664,30 Jul 2018,2018-08-31,Special Dividend,13 Aug 2018,30 Aug 2018,0.1,Currency,View,1929,2018,Y
665,02 Jan 2018,2018-08-31,First Interim Dividend,16 Jan 2018,30 Jan 2018,0.1,Currency,View,1929,2018,Y
666,29 Aug 2022,2022-06-30,Second Interim Dividend,21 Oct 2022,24 Nov 2022,0.08,Currency,View,5007,2022,Y
667,23 Feb 2022,2022-06-30,Interim Dividend,22 Apr 2022,20 May 2022,0.054,Currency,View,5007,2022,Y
668,15 Sep 2021,2021-06-30,Second Interim Dividend,27 Oct 2021,26 Nov 2021,0.018,Currency,View,5007,2021,Y
669,26 Feb 2021,2021-06-30,Interim Dividend,22 Apr 2021,21 May 2021,0.015,Currency,View,5007,2021,Y
670,27 Feb 2020,2020-06-30,Interim Dividend,23 Apr 2020,22 May 2020,0.015,Currency,View,5007,2020,Y
671,28 Aug 2019,2019-06-30,Second interim dividend,24 Oct 2019,22 Nov 2019,0.0335,Currency,View,5007,2019,Y
672,26 Feb 2019,2019-06-30,Interim Dividend,24 Apr 2019,21 May 2019,0.045,Currency,View,5007,2019,Y
673,27 Aug 2018,2018-06-30,Second interim dividend,07 Sep 2018,27 Sep 2018,0.041,Currency,View,5007,2018,Y
674,27 Feb 2018,2018-06-30,Interim Dividend,24 Apr 2018,24 May 2018,0.039,Currency,View,5007,2018,Y
675,28 Apr 2022,2021-12-31,Final Dividend,19 Jul 2022,03 Aug 2022,0.05,Currency,View,5797,2021,Y
676,28 Apr 2022,2021-12-31,Special Dividend,19 Jul 2022,03 Aug 2022,0.025,Currency,View,5797,2021,Y
677,03 Jun 2021,2020-12-31,Final Dividend,08 Jul 2021,23 Jul 2021,0.03,Currency,View,5797,2020,Y
678,29 Apr 2019,2018-12-31,Final Dividend,07 Aug 2019,28 Aug 2019,0.05,Currency,View,5797,2018,Y
679,30 Nov 2021,2021-06-30,First and Final Dividend,15 Dec 2021,28 Dec 2021,0.0181,Currency,View,7016,2021,Y
680,30 May 2019,2018-12-31,Final Dividend,24 Jul 2019,16 Aug 2019,0.011,Currency,View,7016,2018,Y
681,14 Sep 2022,2022-12-31,First Interim Dividend (with Dividend Re-Investment Plan),28 Sep 2022,28 Oct 2022,0.13,Currency,View,1023,2022,Y
682,14 Mar 2022,2021-12-31,Second Interim Dividend (with Dividend Re-Investment Plan),25 Mar 2022,25 Apr 2022,0.1255,Currency,View,1023,2021,Y
683,14 Sep 2021,2021-12-31,First Interim Dividend (with Dividend Re-Investment Plan),28 Sep 2021,27 Oct 2021,0.1044,Currency,View,1023,2021,Y
684,11 Mar 2021,2020-12-31,Interim Dividend (with Dividend Re-Investment Plan),24 Mar 2021,22 Apr 2021,0.0481,Currency,View,1023,2020,Y
685,02 Mar 2020,2019-12-31,Second Interim Dividend,16 Mar 2020,13 Apr 2020,0.12,Currency,View,1023,2019,Y
686,23 Sep 2019,2019-12-31,First Interim Dividend,04 Oct 2019,06 Nov 2019,0.14,Currency,View,1023,2019,Y
687,13 Mar 2019,2018-12-31,Second interim dividend,25 Mar 2019,24 Apr 2019,0.12,Currency,View,1023,2018,Y
688,07 Sep 2018,2018-12-31,First Interim Dividend,24 Sep 2018,24 Oct 2018,0.13,Currency,View,1023,2018,Y
689,26 Feb 2019,2018-12-31,Interim Dividend,13 Mar 2019,12 Apr 2019,0.003,Currency,View,5104,2018,Y
690,25 Aug 2022,2022-12-31,Interim Dividend,12 Sep 2022,27 Sep 2022,0.005,Currency,View,7117,2022,Y
691,29 Apr 2019,2018-12-31,Final Dividend,09 May 2019,07 Jun 2019,0.0025,Currency,View,7117,2018,Y
692,24 Aug 2018,2018-12-31,Interim Dividend,12 Sep 2018,28 Sep 2018,0.005,Currency,View,7117,2018,Y
693,26 Nov 2020,2020-12-31,First Interim Dividend,11 Dec 2020,04 Jan 2021,0.03,Currency,View,7202,2020,Y
694,25 Feb 2020,2019-12-31,Second Interim Dividend,01 Apr 2020,17 Apr 2020,0.02,Currency,View,7202,2019,Y
695,27 Aug 2019,2019-12-31,First Interim Dividend,26 Sep 2019,15 Oct 2019,0.03,Currency,View,7202,2019,Y
696,26 Feb 2019,2018-12-31,Second interim dividend,01 Apr 2019,18 Apr 2019,0.04,Currency,View,7202,2018,Y
697,23 Aug 2018,2018-12-31,First Interim Dividend,11 Oct 2018,29 Oct 2018,0.02,Currency,View,7202,2018,Y
698,17 Nov 2022,2022-12-31,First Interim Dividend,07 Dec 2022,22 Dec 2022,0.006,Currency,View,0246,2022,Y
699,21 Sep 2021,2022-01-31,Second Interim Dividend,07 Oct 2021,22 Oct 2021,0.02,Currency,View,2127,2022,Y
700,21 Jun 2021,2022-01-31,Interim Dividend,08 Jul 2021,22 Jul 2021,0.04,Currency,View,2127,2022,Y
701,15 Mar 2021,2021-01-31,Interim Dividend,29 Mar 2021,13 Apr 2021,0.015,Currency,View,2127,2021,Y
702,15 Mar 2021,2021-01-31,Special Dividend,29 Mar 2021,13 Apr 2021,0.035,Currency,View,2127,2021,Y
703,12 Jun 2020,2021-01-31,Interim Dividend,05 Aug 2020,28 Aug 2020,0.015,Currency,View,2127,2021,Y
704,31 May 2019,2019-01-31,Final Dividend,11 Sep 2019,26 Sep 2019,0.015,Currency,View,2127,2019,Y
705,30 May 2018,2018-01-31,Final Dividend,06 Sep 2018,26 Sep 2018,0.01,Currency,View,2127,2018,Y
706,20 Mar 2018,2019-01-31,Special Dividend,02 Apr 2018,19 Apr 2018,0.45,Currency,View,7195,2019,Y
707,27 Apr 2020,2021-03-31,Interim Dividend,13 May 2020,12 Jun 2020,0.16,Currency,View,5136,2021,Y
708,18 Jul 2019,2020-03-31,First Interim Dividend,05 Aug 2019,26 Aug 2019,0.16,Currency,View,5136,2020,Y
709,18 Aug 2021,2022-03-31,Interim Dividend,01 Sep 2021,10 Sep 2021,0.2,Currency,View,8044,2022,Y
710,19 Jan 2023,2022-11-30,Second Interim Dividend,07 Feb 2023,17 Feb 2023,0.04,Currency,View,5049,2022,Y
711,26 Jul 2022,2022-11-30,First Interim Dividend,30 Aug 2022,26 Sep 2022,0.03,Currency,View,5049,2022,Y
712,26 Jan 2022,2021-11-30,Second Interim Dividend,25 Feb 2022,25 Mar 2022,0.03,Currency,View,5049,2021,Y
713,28 Apr 2021,2021-11-30,First Interim Dividend,09 Jun 2021,07 Jul 2021,0.02,Currency,View,5049,2021,Y
714,23 Oct 2020,2020-11-30,First Interim Dividend,10 Nov 2020,01 Dec 2020,0.03,Currency,View,5049,2020,Y
715,23 Jul 2020,2019-11-30,Final Dividend,07 Aug 2020,24 Aug 2020,0.05,Currency,View,5049,2019,Y
716,25 Oct 2019,2019-11-30,First Interim Dividend,08 Nov 2019,25 Nov 2019,0.03,Currency,View,5049,2019,Y
717,26 Oct 2018,2018-11-30,First Interim Dividend,08 Nov 2018,22 Nov 2018,0.05,Currency,View,5049,2018,Y
718,28 Sep 2022,2023-01-31,Interim Dividend,25 Oct 2022,15 Nov 2022,0.03,Currency,View,6718,2023,Y
719,30 Mar 2022,2022-01-31,Final Dividend,11 Aug 2022,29 Aug 2022,0.02,Currency,View,6718,2022,Y
720,28 Sep 2021,2022-01-31,Interim Dividend,27 Oct 2021,18 Nov 2021,0.02,Currency,View,6718,2022,Y
721,16 Apr 2021,2021-01-31,Final Dividend,12 Aug 2021,30 Aug 2021,0.02,Currency,View,6718,2021,Y
722,29 Dec 2020,2021-01-31,Special Dividend,22 Jan 2021,22 Feb 2021,0.02,Currency,View,6718,2021,Y
723,28 Sep 2020,2021-01-31,Interim Dividend,27 Oct 2020,18 Nov 2020,0.02,Currency,View,6718,2021,Y
724,27 Sep 2019,2020-01-31,Interim Dividend,30 Oct 2019,21 Nov 2019,0.03,Currency,View,6718,2020,Y
725,29 Apr 2019,2019-01-31,Final Dividend,08 Aug 2019,29 Aug 2019,0.03,Currency,View,6718,2019,Y
726,27 Sep 2018,2019-01-31,Interim Dividend,29 Oct 2018,22 Nov 2018,0.03,Currency,View,6718,2019,Y
727,29 Mar 2018,2018-01-31,Final Dividend,08 Aug 2018,29 Aug 2018,0.03,Currency,View,6718,2018,Y
728,28 Sep 2017,2018-01-31,Interim Dividend,27 Oct 2017,21 Nov 2017,0.03,Currency,View,6718,2018,Y
729,25 Jun 2020,2019-12-31,First and Final Dividend,01 Oct 2020,28 Oct 2020,0.035,Currency,View,8591,2019,Y
730,30 Apr 2019,2018-12-31,First and Final Dividend,11 Jul 2019,02 Aug 2019,0.045,Currency,View,8591,2018,Y
731,20 Jul 2022,2022-06-30,Special Dividend,27 Jul 2022,09 Aug 2022,0.0075,Currency,View,03016,2022,Y
732,24 Feb 2022,2022-06-30,Interim Dividend,04 Mar 2022,17 Mar 2022,0.0025,Currency,View,03016,2022,Y
733,26 Aug 2021,2022-06-30,Interim Dividend,03 Sep 2021,20 Sep 2021,0.0025,Currency,View,03016,2022,Y
734,25 Feb 2021,2021-06-30,Interim Dividend,04 Mar 2021,18 Mar 2021,0.0025,Currency,View,03016,2021,Y
735,27 Aug 2020,2021-06-30,Interim Dividend,07 Sep 2020,22 Sep 2020,0.0025,Currency,View,03016,2021,Y
736,27 Feb 2020,2020-06-30,Interim Dividend,05 Mar 2020,20 Mar 2020,0.0025,Currency,View,03016,2020,Y
737,17 Sep 2019,2019-06-30,Interim Dividend,09 Oct 2019,30 Oct 2019,0.0025,Currency,View,03016,2019,Y
738,27 Apr 2022,2021-12-31,Final Dividend,23 Jun 2022,07 Jul 2022,0.14,Currency,View,5094,2021,Y
739,23 Apr 2021,2020-12-31,Final Dividend,24 Jun 2021,09 Jul 2021,0.07,Currency,View,5094,2020,Y
740,22 May 2020,2019-12-31,Final Dividend,25 Jun 2020,10 Jul 2020,0.066,Currency,View,5094,2019,Y
741,29 Apr 2019,2018-12-31,Final Dividend,27 Jun 2019,11 Jul 2019,0.04,Currency,View,5094,2018,Y
742,31 Jan 2023,2022-12-31,Fourth Interim Dividend,20 Feb 2023,15 Mar 2023,0.0036,Currency,View,5301,2022,Y
743,27 Oct 2022,2022-12-31,Third Interim Dividend,16 Nov 2022,14 Dec 2022,0.006,Currency,View,5301,2022,Y
744,26 Jul 2022,2022-12-31,Second Interim Dividend,15 Aug 2022,13 Sep 2022,0.0059,Currency,View,5301,2022,Y
745,22 Apr 2022,2022-12-31,First Interim Dividend,12 May 2022,10 Jun 2022,0.0032,Currency,View,5301,2022,Y
746,21 Jan 2022,2021-12-31,Third Interim Dividend,09 Feb 2022,25 Feb 2022,0.0033,Currency,View,5301,2021,Y
747,15 Oct 2021,2021-12-31,Second Interim Dividend,11 Nov 2021,10 Dec 2021,0.0032,Currency,View,5301,2021,Y
748,16 Jul 2021,2021-12-31,First Interim Dividend,05 Aug 2021,03 Sep 2021,0.0053,Currency,View,5301,2021,Y
749,21 Oct 2022,2022-06-30,First and Final Dividend,02 Dec 2022,23 Dec 2022,0.005,Currency,View,9423,2022,Y
750,26 Oct 2020,2020-06-30,First and Final Dividend,04 Dec 2020,23 Dec 2020,0.005,Currency,View,9423,2020,Y
751,25 Oct 2019,2019-06-30,First and Final Dividend,03 Dec 2019,23 Dec 2019,0.015,Currency,View,9423,2019,Y
752,29 Oct 2018,2018-06-30,First and Final Dividend,06 Dec 2018,28 Dec 2018,0.015,Currency,View,9423,2018,Y
753,04 Jan 2022,2022-01-31,Second Interim Dividend,19 Jan 2022,28 Jan 2022,0.005,Currency,View,7157,2022,Y
754,08 Oct 2021,2022-01-31,Interim Dividend,25 Oct 2021,08 Nov 2021,0.005,Currency,View,7157,2022,Y
755,05 Jan 2021,2021-01-31,Interim Dividend,19 Jan 2021,29 Jan 2021,0.005,Currency,View,7157,2021,Y
756,27 Dec 2019,2020-01-31,Interim Dividend,10 Jan 2020,22 Jan 2020,0.005,Currency,View,7157,2020,Y
757,19 Mar 2018,2018-01-31,Second interim dividend,24 May 2018,12 Jun 2018,0.02,Currency,View,7157,2018,Y
758,18 Dec 2017,2018-01-31,Interim Dividend,03 Jan 2018,16 Jan 2018,0.02,Currency,View,7157,2018,Y
759,14 May 2019,2018-10-31,Final Dividend (with Dividend Re-Investment Plan),30 May 2019,28 Jun 2019,0.039,Currency,View,5184,2018,Y
760,29 Apr 2019,2018-10-31,Final Dividend,30 May 2019,28 Jun 2019,0.039,Currency,View,5184,2018,Y
761,23 Nov 2022,2022-12-31,Second Interim Dividend,09 Dec 2022,28 Dec 2022,0.0052,Currency,View,7204,2022,Y
762,24 May 2022,2022-12-31,First Interim Dividend,14 Jun 2022,30 Jun 2022,0.0078,Currency,View,7204,2022,Y
763,24 Nov 2021,2021-12-31,Interim Dividend,09 Dec 2021,28 Dec 2021,0.0075,Currency,View,7204,2021,Y
764,18 May 2021,2021-12-31,Interim Dividend,11 Jun 2021,30 Jun 2021,0.0075,Currency,View,7204,2021,Y
765,24 Nov 2020,2020-12-31,Interim Dividend,09 Dec 2020,28 Dec 2020,0.0065,Currency,View,7204,2020,Y
766,27 Nov 2019,2019-12-31,Second interim dividend,11 Dec 2019,30 Dec 2019,0.005,Currency,View,7204,2019,Y
767,17 May 2019,2019-12-31,First Interim Dividend,03 Jun 2019,28 Jun 2019,0.005,Currency,View,7204,2019,Y
768,28 Nov 2018,2018-12-31,First Interim Dividend,12 Dec 2018,28 Dec 2018,0.005,Currency,View,7204,2018,Y
769,24 Mar 2022,2022-06-30,Interim Dividend,07 Apr 2022,20 Apr 2022,0.006,Currency,View,4456,2022,Y
770,29 Apr 2019,2018-12-31,Final Dividend,09 Jul 2019,31 Jul 2019,0.005,Currency,View,4456,2018,Y
771,24 Aug 2022,2022-12-31,First Interim Dividend,08 Sep 2022,26 Sep 2022,0.0075,Currency,View,5276,2022,Y
772,25 Feb 2022,2021-12-31,Second Interim Dividend,17 Mar 2022,31 Mar 2022,0.0125,Currency,View,5276,2021,Y
773,06 Sep 2021,2021-12-31,First Interim Dividend,21 Sep 2021,07 Oct 2021,0.0075,Currency,View,5276,2021,Y
774,05 Mar 2021,2020-12-31,Second Interim Dividend,19 Mar 2021,06 Apr 2021,0.0125,Currency,View,5276,2020,Y
775,19 Aug 2020,2020-12-31,First Interim Dividend,07 Sep 2020,25 Sep 2020,0.0075,Currency,View,5276,2020,Y
776,27 Feb 2020,2019-12-31,Second Interim Dividend,13 Mar 2020,31 Mar 2020,0.01,Currency,View,5276,2019,Y
777,20 Aug 2019,2019-12-31,Interim Dividend,04 Sep 2019,25 Sep 2019,0.0075,Currency,View,5276,2019,Y
778,29 Apr 2019,2018-12-31,Final Dividend,07 Jun 2019,24 Jun 2019,0.01,Currency,View,5276,2018,Y
779,16 Aug 2018,2018-12-31,Interim Dividend,18 Sep 2018,28 Sep 2018,0.0075,Currency,View,5276,2018,Y
780,01 Jun 2022,2022-03-31,Fourth Interim Dividend,16 Jun 2022,01 Jul 2022,0.0025,Currency,View,5216,2022,Y
781,28 Feb 2022,2022-03-31,Third Interim Dividend,14 Mar 2022,30 Mar 2022,0.0012,Currency,View,5216,2022,Y
782,23 Dec 2021,2022-03-31,Second Interim Dividend,06 Jan 2022,21 Jan 2022,0.0012,Currency,View,5216,2022,Y
783,01 Sep 2021,2022-03-31,First Interim Dividend,15 Sep 2021,29 Sep 2021,0.001,Currency,View,5216,2022,Y
784,02 Jun 2021,2021-03-31,Fourth Interim Dividend,17 Jun 2021,30 Jun 2021,0.0005,Currency,View,5216,2021,Y
785,01 Mar 2021,2021-03-31,Third Interim Dividend,15 Mar 2021,26 Mar 2021,0.0025,Currency,View,5216,2021,Y
786,27 Nov 2020,2021-03-31,Second Interim Dividend,11 Dec 2020,29 Dec 2020,0.0025,Currency,View,5216,2021,Y
787,28 Aug 2020,2021-03-31,Interim Dividend,14 Sep 2020,01 Oct 2020,0.005,Currency,View,5216,2021,Y
788,26 Jun 2020,2020-03-31,Interim Dividend,10 Jul 2020,27 Jul 2020,0.005,Currency,View,5216,2020,Y
789,27 Feb 2020,2020-03-31,Interim Dividend,12 Mar 2020,27 Mar 2020,0.01,Currency,View,5216,2020,Y
790,13 Dec 2019,2020-03-31,Interim Dividend,30 Dec 2019,13 Jan 2020,0.0075,Currency,View,5216,2020,Y
791,18 Sep 2019,2020-03-31,Interim Dividend,02 Oct 2019,18 Oct 2019,0.0075,Currency,View,5216,2020,Y
792,26 Jul 2019,2019-03-31,Interim Dividend,09 Aug 2019,30 Aug 2019,0.005,Currency,View,5216,2019,Y
793,29 Apr 2019,2019-03-31,Interim Dividend,09 May 2019,27 May 2019,0.005,Currency,View,5216,2019,Y
794,10 Dec 2018,2019-03-31,Interim Dividend,21 Dec 2018,08 Jan 2019,0.005,Currency,View,5216,2019,Y
795,24 Oct 2018,2019-03-31,Interim Dividend,08 Nov 2018,23 Nov 2018,0.01,Currency,View,5216,2019,Y
796,05 Jun 2018,2018-03-31,Interim Dividend,19 Jun 2018,06 Jul 2018,0.01,Currency,View,5216,2018,Y
797,28 Feb 2018,2018-03-31,Interim Dividend,13 Mar 2018,28 Mar 2018,0.01,Currency,View,5216,2018,Y
798,07 Dec 2017,2018-03-31,Second interim dividend,20 Dec 2017,09 Jan 2018,0.01,Currency,View,5216,2018,Y
799,14 Sep 2017,2018-03-31,First Interim Dividend,28 Sep 2017,13 Oct 2017,0.01,Currency,View,5216,2018,Y
800,17 Nov 2022,2022-12-31,Interim Dividend,05 Dec 2022,14 Dec 2022,0.015,Currency,View,5141,2022,Y
801,11 Nov 2021,2021-12-31,Interim Dividend,25 Nov 2021,10 Dec 2021,0.015,Currency,View,5141,2021,Y
802,23 Aug 2022,2022-12-31,First Interim Dividend,14 Sep 2022,30 Sep 2022,0.02,Currency,View,5132,2022,Y
803,23 Feb 2022,2021-12-31,Second Interim Dividend,14 Mar 2022,30 Mar 2022,0.012,Currency,View,5132,2021,Y
804,24 Aug 2021,2021-12-31,First Interim Dividend,14 Sep 2021,30 Sep 2021,0.01,Currency,View,5132,2021,Y
805,29 Mar 2021,2020-12-31,First Interim Dividend,14 Apr 2021,27 Apr 2021,0.01,Currency,View,5132,2020,Y
806,26 Feb 2020,2019-12-31,Second Interim Dividend,12 Mar 2020,26 Mar 2020,0.03,Currency,View,5132,2019,Y
807,22 Aug 2019,2019-12-31,First Interim Dividend,06 Sep 2019,20 Sep 2019,0.014,Currency,View,5132,2019,Y
808,25 Feb 2019,2018-12-31,Second interim dividend,11 Mar 2019,22 Mar 2019,0.0225,Currency,View,5132,2018,Y
809,21 Aug 2018,2018-12-31,First Interim Dividend,07 Sep 2018,25 Sep 2018,0.0125,Currency,View,5132,2018,Y
810,17 Oct 2022,2022-06-30,Final Dividend,30 Nov 2022,20 Dec 2022,0.021,Currency,View,7277,2022,Y
811,17 May 2022,2022-06-30,Interim Dividend,13 Jun 2022,28 Jun 2022,0.013,Currency,View,7277,2022,Y
812,14 Oct 2021,2021-06-30,Final Dividend,01 Dec 2021,21 Dec 2021,0.019,Currency,View,7277,2021,Y
813,19 May 2021,2021-06-30,Interim Dividend,14 Jun 2021,29 Jun 2021,0.012,Currency,View,7277,2021,Y
814,15 Oct 2020,2020-06-30,Final Dividend,01 Dec 2020,17 Dec 2020,0.019,Currency,View,7277,2020,Y
815,14 May 2020,2020-06-30,Interim Dividend,10 Jun 2020,25 Jun 2020,0.012,Currency,View,7277,2020,Y
816,11 Oct 2019,2019-06-30,Final Dividend,27 Nov 2019,18 Dec 2019,0.023,Currency,View,7277,2019,Y
817,14 May 2019,2019-06-30,Interim Dividend,13 Jun 2019,27 Jun 2019,0.015,Currency,View,7277,2019,Y
818,12 Oct 2018,2018-06-30,Final Dividend,26 Nov 2018,18 Dec 2018,0.018,Currency,View,7277,2018,Y
819,16 May 2018,2018-06-30,Interim Dividend,12 Jun 2018,28 Jun 2018,0.014,Currency,View,7277,2018,Y
820,20 Oct 2022,2022-12-31,Third Interim Dividend,21 Nov 2022,16 Dec 2022,0.034,Currency,View,6947,2022,Y
821,15 Jul 2022,2022-12-31,Second Interim Dividend,30 Aug 2022,30 Sep 2022,0.028,Currency,View,6947,2022,Y
822,29 Apr 2022,2022-12-31,Interim Dividend,30 May 2022,24 Jun 2022,0.029,Currency,View,6947,2022,Y
823,28 Jan 2022,2021-12-31,Fourth Interim Dividend,02 Mar 2022,25 Mar 2022,0.039,Currency,View,6947,2021,Y
824,21 Oct 2021,2021-12-31,Interim Dividend,17 Nov 2021,17 Dec 2021,0.04,Currency,View,6947,2021,Y
825,16 Jul 2021,2021-12-31,Interim Dividend,25 Aug 2021,24 Sep 2021,0.036,Currency,View,6947,2021,Y
826,23 Apr 2021,2021-12-31,Interim Dividend,25 May 2021,25 Jun 2021,0.034,Currency,View,6947,2021,Y
